Test Number:,315dmKlong427_38
Test Date:,4/25/2017
Post Test Comment:,
Data Description:,Px Def.1
Optional Title:,
Calculation:,Raw
Filter:,none

SEC,mm
2.7280,2.1838
2.7320,2.1931
2.7360,2.1838
2.7400,2.1838
2.7440,2.1931
2.7480,2.2024
2.7520,2.2024
2.7560,2.2117
2.7600,2.2117
2.7640,2.2117
2.7680,2.2210
2.7720,2.2210
2.7760,2.2303
2.7800,2.2303
2.7840,2.2303
2.7880,2.2396
2.7920,2.2303
2.7960,2.2303
2.8000,2.2489
2.8040,2.2396
2.8080,2.2582
2.8120,2.2675
2.8160,2.2582
2.8200,2.2489
2.8240,2.2675
2.8280,2.2768
2.8320,2.2768
2.8360,2.2861
2.8400,2.2768
2.8440,2.2954
2.8480,2.2861
2.8520,2.2861
2.8560,2.2954
2.8600,2.3046
2.8640,2.2954
2.8680,2.2954
2.8720,2.3046
2.8760,2.3046
2.8800,2.3139
2.8840,2.3139
2.8880,2.3232
2.8920,2.3232
2.8960,2.3418
2.9000,2.3232
2.9040,2.3418
2.9080,2.3325
2.9120,2.3511
2.9160,2.3418
2.9200,2.3418
2.9240,2.3511
2.9280,2.3511
2.9320,2.3604
2.9360,2.3604
2.9400,2.3604
2.9440,2.3697
2.9480,2.3604
2.9520,2.3697
2.9560,2.3790
2.9600,2.3790
2.9640,2.3790
2.9680,2.3883
2.9720,2.3883
2.9760,2.3976
2.9800,2.3976
2.9840,2.4069
2.9880,2.4069
2.9920,2.4069
2.9960,2.4069
3.0000,2.4162
3.0040,2.4254
3.0080,2.4254
3.0120,2.4254
3.0160,2.4347
3.0200,2.4254
3.0240,2.4347
3.0280,2.4440
3.0320,2.4440
3.0360,2.4440
3.0400,2.4440
3.0440,2.4533
3.0480,2.4533
3.0520,2.4626
3.0560,2.4626
3.0600,2.4719
3.0640,2.4719
3.0680,2.4719
3.0720,2.4812
3.0760,2.4812
3.0800,2.4905
3.0840,2.4812
3.0880,2.4812
3.0920,2.4905
3.0960,2.4998
3.1000,2.4905
3.1040,2.4998
3.1080,2.5091
3.1120,2.5091
3.1160,2.5091
3.1200,2.5277
3.1240,2.5184
3.1280,2.5370
3.1320,2.5370
3.1360,2.5370
3.1400,2.5370
3.1440,2.5463
