Test Number:,315dmKlong427_38
Test Date:,4/25/2017
Post Test Comment:,
Data Description:,Fz Load2
Optional Title:,
Calculation:,Raw
Filter:,none

SEC,N
2.8680,1923.5031
2.8720,1913.3077
2.8760,1920.1046
2.8800,1933.6982
2.8840,1930.2998
2.8880,1920.1046
2.8920,1913.3077
2.8960,1926.9014
2.9000,1926.9014
2.9040,1923.5031
2.9080,1916.7062
2.9120,1926.9014
2.9160,1933.6982
2.9200,1916.7062
2.9240,1913.3077
2.9280,1930.2998
2.9320,1933.6982
2.9360,1920.1046
2.9400,1909.9094
2.9440,1923.5031
2.9480,1937.0967
2.9520,1923.5031
2.9560,1909.9094
2.9600,1920.1046
2.9640,1930.2998
2.9680,1923.5031
2.9720,1913.3077
2.9760,1923.5031
2.9800,1926.9014
2.9840,1926.9014
2.9880,1913.3077
2.9920,1916.7062
2.9960,1923.5031
3.0000,1926.9014
3.0040,1913.3077
3.0080,1916.7062
3.0120,1923.5031
3.0160,1930.2998
3.0200,1923.5031
3.0240,1916.7062
3.0280,1923.5031
3.0320,1933.6982
3.0360,1916.7062
3.0400,1909.9094
3.0440,1920.1046
3.0480,1937.0967
3.0520,1916.7062
3.0560,1913.3077
3.0600,1923.5031
3.0640,1933.6982
3.0680,1920.1046
3.0720,1909.9094
3.0760,1916.7062
3.0800,1930.2998
3.0840,1923.5031
3.0880,1913.3077
3.0920,1913.3077
3.0960,1926.9014
3.1000,1930.2998
3.1040,1916.7062
3.1080,1909.9094
3.1120,1923.5031
3.1160,1933.6982
3.1200,1920.1046
3.1240,1913.3077
3.1280,1923.5031
3.1320,1933.6982
3.1360,1916.7062
3.1400,1909.9094
3.1440,1920.1046
3.1480,1933.6982
3.1520,1913.3077
3.1560,1906.5110
3.1600,1923.5031
3.1640,1933.6982
3.1680,1923.5031
3.1720,1909.9094
3.1760,1916.7062
3.1800,1930.2998
3.1840,1930.2998
3.1880,1913.3077
3.1920,1920.1046
3.1960,1926.9014
3.2000,1933.6982
3.2040,1920.1046
3.2080,1913.3077
3.2120,1923.5031
3.2160,1937.0967
3.2200,1920.1046
3.2240,1913.3077
3.2280,1920.1046
3.2320,1937.0967
3.2360,1923.5031
3.2400,1913.3077
3.2440,1923.5031
3.2480,1937.0967
3.2520,1923.5031
3.2560,1909.9094
3.2600,1920.1046
3.2640,1933.6982
3.2680,1926.9014
3.2720,1909.9094
3.2760,1916.7062
3.2800,1933.6982
3.2840,1933.6982
3.2880,1920.1046
3.2920,1920.1046
3.2960,1926.9014
3.3000,1930.2998
3.3040,1923.5031
3.3080,1916.7062
3.3120,1926.9014
3.3160,1937.0967
3.3200,1920.1046
3.3240,1913.3077
3.3280,1926.9014
3.3320,1937.0967
3.3360,1923.5031
3.3400,1916.7062
3.3440,1926.9014
3.3480,1933.6982
3.3520,1923.5031
3.3560,1916.7062
3.3600,1923.5031
3.3640,1933.6982
3.3680,1926.9014
3.3720,1913.3077
3.3760,1920.1046
3.3800,1926.9014
3.3840,1926.9014
3.3880,1916.7062
3.3920,1916.7062
3.3960,1930.2998
3.4000,1930.2998
3.4040,1923.5031
3.4080,1916.7062
3.4120,1923.5031
3.4160,1933.6982
3.4200,1916.7062
3.4240,1913.3077
3.4280,1926.9014
3.4320,1933.6982
3.4360,1923.5031
3.4400,1916.7062
3.4440,1926.9014
3.4480,1933.6982
3.4520,1923.5031
3.4560,1913.3077
3.4600,1920.1046
3.4640,1930.2998
3.4680,1926.9014
3.4720,1916.7062
3.4760,1920.1046
3.4800,1933.6982
3.4840,1930.2998
3.4880,1920.1046
3.4920,1913.3077
3.4960,1926.9014
3.5000,1930.2998
3.5040,1920.1046
3.5080,1913.3077
3.5120,1923.5031
3.5160,1933.6982
3.5200,1920.1046
3.5240,1916.7062
3.5280,1926.9014
3.5320,1933.6982
3.5360,1920.1046
3.5400,1909.9094
3.5440,1926.9014
3.5480,1933.6982
3.5520,1923.5031
3.5560,1913.3077
3.5600,1916.7062
3.5640,1926.9014
3.5680,1923.5031
3.5720,1913.3077
3.5760,1920.1046
3.5800,1923.5031
3.5840,1926.9014
3.5880,1916.7062
3.5920,1916.7062
3.5960,1930.2998
3.6000,1926.9014
3.6040,1920.1046
3.6080,1909.9094
3.6120,1923.5031
3.6160,1930.2998
3.6200,1923.5031
3.6240,1916.7062
3.6280,1920.1046
3.6320,1926.9014
3.6360,1920.1046
3.6400,1913.3077
3.6440,1923.5031
3.6480,1930.2998
3.6520,1920.1046
3.6560,1913.3077
3.6600,1920.1046
3.6640,1933.6982
3.6680,1923.5031
3.6720,1913.3077
3.6760,1916.7062
3.6800,1930.2998
3.6840,1930.2998
3.6880,1916.7062
3.6920,1913.3077
3.6960,1930.2998
3.7000,1933.6982
3.7040,1920.1046
3.7080,1913.3077
3.7120,1926.9014
3.7160,1933.6982
3.7200,1920.1046
3.7240,1913.3077
3.7280,1923.5031
3.7320,1937.0967
3.7360,1923.5031
3.7400,1909.9094
3.7440,1923.5031
3.7480,1937.0967
3.7520,1923.5031
3.7560,1916.7062
3.7600,1920.1046
3.7640,1930.2998
3.7680,1930.2998
3.7720,1913.3077
3.7760,1920.1046
3.7800,1937.0967
3.7840,1937.0967
3.7880,1916.7062
3.7920,1916.7062
3.7960,1933.6982
3.8000,1933.6982
3.8040,1920.1046
3.8080,1916.7062
3.8120,1930.2998
3.8160,1937.0967
3.8200,1930.2998
3.8240,1923.5031
3.8280,1930.2998
3.8320,1937.0967
3.8360,1926.9014
3.8400,1923.5031
3.8440,1926.9014
3.8480,1937.0967
3.8520,1923.5031
3.8560,1920.1046
3.8600,1930.2998
3.8640,1933.6982
3.8680,1926.9014
3.8720,1920.1046
3.8760,1923.5031
3.8800,1937.0967
3.8840,1933.6982
3.8880,1920.1046
3.8920,1920.1046
3.8960,1933.6982
3.9000,1933.6982
3.9040,1926.9014
3.9080,1916.7062
3.9120,1926.9014
3.9160,1933.6982
3.9200,1926.9014
3.9240,1920.1046
3.9280,1926.9014
3.9320,1933.6982
3.9360,1926.9014
3.9400,1916.7062
3.9440,1923.5031
3.9480,1933.6982
3.9520,1923.5031
3.9560,1920.1046
3.9600,1926.9014
3.9640,1930.2998
3.9680,1926.9014
3.9720,1916.7062
3.9760,1923.5031
3.9800,1933.6982
3.9840,1933.6982
3.9880,1916.7062
3.9920,1916.7062
3.9960,1930.2998
4.0000,1933.6982
4.0040,1923.5031
