Test Number:,315dmKlong427_38
Test Date:,4/25/2017
Post Test Comment:,
Data Description:,Fy Load1
Optional Title:,
Calculation:,Raw
Filter:,none

SEC,N
2.9080,46.3558
2.9120,51.3225
2.9160,61.2559
2.9200,61.2559
2.9240,41.3891
2.9280,49.6670
2.9320,57.9448
2.9360,71.1893
2.9400,57.9448
2.9440,44.7003
2.9480,56.2892
2.9520,66.2226
2.9560,52.9781
2.9600,36.4224
2.9640,56.2892
2.9680,59.6004
2.9720,36.4224
2.9760,38.0780
2.9800,61.2559
2.9840,72.8449
2.9880,46.3558
2.9920,54.6337
2.9960,62.9115
3.0000,79.4672
3.0040,62.9115
3.0080,52.9781
3.0120,51.3225
3.0160,76.1560
3.0200,61.2559
3.0240,46.3558
3.0280,61.2559
3.0320,71.1893
3.0360,66.2226
3.0400,46.3558
3.0440,48.0114
3.0480,64.5671
3.0520,66.2226
3.0560,46.3558
3.0600,24.8335
3.0640,44.7003
3.0680,49.6670
3.0720,39.7336
3.0760,29.8002
3.0800,48.0114
3.0840,62.9115
3.0880,61.2559
3.0920,38.0780
3.0960,57.9448
3.1000,74.5005
3.1040,61.2559
3.1080,48.0114
3.1120,48.0114
3.1160,64.5671
3.1200,61.2559
3.1240,39.7336
3.1280,39.7336
3.1320,48.0114
3.1360,64.5671
3.1400,52.9781
3.1440,51.3225
3.1480,48.0114
3.1520,64.5671
3.1560,51.3225
3.1600,38.0780
3.1640,49.6670
3.1680,67.8782
3.1720,56.2892
3.1760,23.1779
3.1800,43.0447
3.1840,64.5671
3.1880,34.7669
3.1920,26.4891
3.1960,46.3558
3.2000,61.2559
3.2040,52.9781
3.2080,51.3225
3.2120,52.9781
3.2160,72.8449
3.2200,69.5338
3.2240,49.6670
3.2280,38.0780
3.2320,46.3558
3.2360,61.2559
3.2400,33.1113
3.2440,26.4891
3.2480,51.3225
3.2520,66.2226
3.2560,52.9781
3.2600,34.7669
3.2640,39.7336
3.2680,51.3225
3.2720,48.0114
3.2760,38.0780
3.2800,36.4224
3.2840,67.8782
3.2880,44.7003
3.2920,23.1779
3.2960,33.1113
3.3000,43.0447
3.3040,41.3891
3.3080,34.7669
3.3120,29.8002
3.3160,44.7003
3.3200,49.6670
3.3240,48.0114
3.3280,51.3225
3.3320,71.1893
3.3360,67.8782
3.3400,48.0114
3.3440,36.4224
3.3480,56.2892
3.3520,66.2226
3.3560,49.6670
3.3600,19.8668
3.3640,44.7003
3.3680,69.5338
3.3720,43.0447
3.3760,31.4558
3.3800,56.2892
3.3840,56.2892
3.3880,33.1113
3.3920,23.1779
3.3960,36.4224
3.4000,54.6337
3.4040,39.7336
3.4080,18.2112
3.4120,28.1446
3.4160,54.6337
3.4200,38.0780
3.4240,6.6223
3.4280,26.4891
3.4320,39.7336
3.4360,36.4224
3.4400,31.4558
3.4440,36.4224
3.4480,46.3558
3.4520,48.0114
3.4560,38.0780
3.4600,16.5557
3.4640,21.5224
3.4680,64.5671
3.4720,34.7669
3.4760,18.2112
3.4800,26.4891
3.4840,61.2559
3.4880,41.3891
3.4920,23.1779
3.4960,28.1446
3.5000,51.3225
3.5040,24.8335
3.5080,14.9001
3.5120,23.1779
3.5160,31.4558
3.5200,36.4224
3.5240,16.5557
3.5280,19.8668
3.5320,26.4891
3.5360,39.7336
3.5400,28.1446
3.5440,8.2778
3.5480,31.4558
3.5520,34.7669
3.5560,43.0447
3.5600,21.5224
3.5640,38.0780
3.5680,61.2559
3.5720,33.1113
3.5760,14.9001
3.5800,41.3891
3.5840,57.9448
3.5880,26.4891
3.5920,19.8668
3.5960,23.1779
3.6000,36.4224
3.6040,44.7003
3.6080,29.8002
3.6120,28.1446
3.6160,43.0447
3.6200,31.4558
3.6240,21.5224
3.6280,19.8668
3.6320,41.3891
3.6360,48.0114
3.6400,13.2445
3.6440,13.2445
3.6480,21.5224
3.6520,36.4224
3.6560,14.9001
3.6600,8.2778
3.6640,14.9001
3.6680,29.8002
3.6720,19.8668
3.6760,24.8335
3.6800,31.4558
3.6840,39.7336
3.6880,36.4224
3.6920,18.2112
3.6960,29.8002
3.7000,38.0780
3.7040,33.1113
3.7080,9.9334
3.7120,23.1779
3.7160,34.7669
3.7200,34.7669
3.7240,23.1779
3.7280,13.2445
3.7320,29.8002
3.7360,24.8335
3.7400,21.5224
3.7440,13.2445
3.7480,28.1446
3.7520,31.4558
3.7560,8.2778
3.7600,-1.6556
3.7640,13.2445
3.7680,26.4891
3.7720,11.5890
3.7760,-4.9667
3.7800,3.3111
3.7840,28.1446
3.7880,19.8668
3.7920,0.0000
3.7960,28.1446
3.8000,33.1113
3.8040,14.9001
3.8080,21.5224
3.8120,29.8002
3.8160,29.8002
3.8200,29.8002
3.8240,18.2112
3.8280,8.2778
3.8320,23.1779
3.8360,31.4558
3.8400,24.8335
3.8440,16.5557
3.8480,24.8335
3.8520,29.8002
3.8560,21.5224
3.8600,18.2112
3.8640,26.4891
3.8680,34.7669
3.8720,26.4891
3.8760,3.3111
3.8800,6.6223
3.8840,31.4558
3.8880,9.9334
3.8920,0.0000
3.8960,11.5890
3.9000,26.4891
3.9040,13.2445
3.9080,0.0000
3.9120,9.9334
3.9160,36.4224
3.9200,26.4891
3.9240,9.9334
3.9280,0.0000
3.9320,28.1446
3.9360,24.8335
3.9400,24.8335
3.9440,9.9334
3.9480,8.2778
3.9520,26.4891
3.9560,8.2778
3.9600,4.9667
3.9640,21.5224
3.9680,29.8002
3.9720,16.5557
3.9760,9.9334
3.9800,23.1779
3.9840,36.4224
3.9880,29.8002
3.9920,18.2112
3.9960,23.1779
4.0000,38.0780
4.0040,14.9001
4.0080,-1.6556
4.0120,26.4891
4.0160,18.2112
4.0200,8.2778
4.0240,1.6556
4.0280,8.2778
4.0320,4.9667
4.0360,16.5557
4.0400,-3.3111
4.0440,4.9667
4.0480,1.6556
4.0520,24.8335
4.0560,-4.9667
4.0600,4.9667
4.0640,26.4891
4.0680,33.1113
4.0720,21.5224
4.0760,0.0000
4.0800,6.6223
4.0840,33.1113
4.0880,16.5557
4.0920,1.6556
4.0960,19.8668
4.1000,39.7336
4.1040,26.4891
4.1080,3.3111
4.1120,21.5224
4.1160,36.4224
4.1200,36.4224
4.1240,26.4891
4.1280,23.1779
4.1320,14.9001
4.1360,34.7669
4.1400,3.3111
4.1440,4.9667
4.1480,19.8668
4.1520,52.9781
4.1560,29.8002
4.1600,6.6223
4.1640,14.9001
4.1680,36.4224
4.1720,24.8335
4.1760,3.3111
4.1800,9.9334
4.1840,48.0114
4.1880,29.8002
4.1920,33.1113
4.1960,13.2445
4.2000,24.8335
4.2040,21.5224
4.2080,9.9334
4.2120,0.0000
4.2160,26.4891
4.2200,29.8002
4.2240,23.1779
4.2280,19.8668
4.2320,41.3891
4.2360,38.0780
4.2400,23.1779
4.2440,28.1446
4.2480,54.6337
4.2520,41.3891
4.2560,26.4891
4.2600,11.5890
4.2640,33.1113
4.2680,33.1113
4.2720,19.8668
4.2760,8.2778
4.2800,21.5224
4.2840,43.0447
4.2880,34.7669
4.2920,23.1779
4.2960,36.4224
4.3000,51.3225
4.3040,51.3225
4.3080,21.5224
4.3120,18.2112
4.3160,44.7003
4.3200,34.7669
4.3240,4.9667
4.3280,18.2112
4.3320,33.1113
4.3360,54.6337
4.3400,31.4558
4.3440,29.8002
4.3480,44.7003
4.3520,54.6337
4.3560,51.3225
4.3600,43.0447
4.3640,61.2559
4.3680,56.2892
4.3720,29.8002
4.3760,21.5224
4.3800,31.4558
4.3840,48.0114
4.3880,28.1446
4.3920,21.5224
4.3960,39.7336
4.4000,54.6337
4.4040,46.3558
4.4080,31.4558
4.4120,34.7669
4.4160,41.3891
4.4200,64.5671
4.4240,62.9115
4.4280,39.7336
4.4320,39.7336
4.4360,41.3891
4.4400,39.7336
4.4440,28.1446
4.4480,41.3891
4.4520,54.6337
4.4560,29.8002
4.4600,43.0447
4.4640,48.0114
4.4680,69.5338
4.4720,64.5671
4.4760,38.0780
4.4800,54.6337
4.4840,81.1227
4.4880,59.6004
4.4920,43.0447
4.4960,38.0780
4.5000,46.3558
4.5040,46.3558
4.5080,36.4224
4.5120,38.0780
4.5160,67.8782
4.5200,64.5671
4.5240,43.0447
4.5280,41.3891
4.5320,61.2559
4.5360,57.9448
4.5400,49.6670
4.5440,54.6337
4.5480,64.5671
4.5520,72.8449
4.5560,41.3891
4.5600,33.1113
4.5640,39.7336
4.5680,54.6337
4.5720,52.9781
4.5760,34.7669
4.5800,66.2226
4.5840,54.6337
4.5880,62.9115
4.5920,26.4891
4.5960,41.3891
4.6000,72.8449
4.6040,66.2226
4.6080,57.9448
4.6120,74.5005
4.6160,82.7783
4.6200,76.1560
4.6240,56.2892
4.6280,62.9115
4.6320,62.9115
4.6360,57.9448
4.6400,46.3558
4.6440,49.6670
4.6480,61.2559
4.6520,69.5338
4.6560,44.7003
4.6600,43.0447
4.6640,62.9115
4.6680,71.1893
4.6720,57.9448
4.6760,44.7003
4.6800,69.5338
4.6840,91.0561
4.6880,77.8116
4.6920,66.2226
4.6960,71.1893
4.7000,81.1227
4.7040,66.2226
4.7080,36.4224
4.7120,51.3225
4.7160,59.6004
4.7200,69.5338
4.7240,54.6337
4.7280,54.6337
4.7320,79.4672
4.7360,79.4672
4.7400,64.5671
4.7440,48.0114
4.7480,76.1560
4.7520,81.1227
4.7560,71.1893
4.7600,48.0114
4.7640,81.1227
4.7680,99.3340
4.7720,67.8782
4.7760,54.6337
4.7800,44.7003
4.7840,74.5005
4.7880,76.1560
4.7920,57.9448
4.7960,51.3225
4.8000,94.3673
4.8040,84.4339
4.8080,57.9448
4.8120,61.2559
4.8160,84.4339
4.8200,79.4672
4.8240,61.2559
4.8280,46.3558
4.8320,91.0561
4.8360,104.3007
4.8400,76.1560
4.8440,72.8449
4.8480,81.1227
4.8520,87.7450
4.8560,71.1893
4.8600,67.8782
4.8640,72.8449
4.8680,105.9562
4.8720,79.4672
4.8760,76.1560
4.8800,71.1893
4.8840,100.9895
4.8880,82.7783
4.8920,61.2559
4.8960,77.8116
4.9000,99.3340
4.9040,94.3673
