Test Number:,315dmKlong427_38
Test Date:,4/25/2017
Calculation:,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw,Raw
Filter:,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Data Description:,Az Def.1,Az Def.2,Fx Load1,Fx Load2,Fy Load1,Fy Load2,Fz Load1,Fz Load2,Mx Load1,Mx Load2,My Load1,My Load2,Mz Load1,Mz Load2,Px Def.1,Px Def.2,Pz Def.1,Pz Def.2,Tire Inf.1,Tire Inf.2
SEC,deg,deg,N,N,N,N,N,N,Nm,Nm,Nm,Nm,Nm,Nm,mm,mm,mm,mm,kpa,kpa
5.0160,-0.0004,0.0057,1203.5787,1200.2721,105.9562,61.2559,1889.5188,1923.5031,-185.2564,-180.9779,411.3640,406.9312,-134.7867,-128.9264,2.5184,2.4905,5.9516,6.0736,262.0447,261.3599
5.0200,-0.0004,0.0057,1201.9254,1193.6591,99.3340,100.9895,1889.5188,1899.7141,-185.4703,-185.6842,411.3640,406.0447,-132.8332,-129.5775,2.5091,2.4812,5.9516,6.0736,263.0983,261.0966
5.0240,-0.0004,-0.0004,1205.2319,1183.7394,87.7450,122.5119,1903.1124,1896.3157,-183.5450,-187.6095,411.3640,403.3849,-130.8798,-131.5309,2.5091,2.4812,5.9516,6.0492,262.8876,262.3081
5.0280,0.0057,-0.0004,1205.2319,1193.6591,84.4339,96.0228,1906.5110,1909.9094,-183.5450,-186.5399,410.4775,403.3849,-128.9264,-125.6706,2.5091,2.4719,5.9516,6.0736,261.3599,262.6769
5.0320,-0.0004,-0.0004,1200.2721,1193.6591,104.3007,94.3673,1892.9174,1916.7062,-185.0424,-182.0475,407.8177,403.3849,-129.5775,-125.0195,2.5091,2.4719,5.9516,6.0736,261.6233,261.5706
5.0360,-0.0004,0.0057,1193.6591,1182.0863,100.9895,71.1893,1886.1205,1903.1124,-187.6095,-186.7538,406.0447,402.4984,-129.5775,-128.9264,2.4905,2.4719,5.9516,6.0736,262.9403,261.2019
5.0400,-0.0004,-0.0004,1193.6591,1170.5134,107.6118,97.6784,1896.3157,1896.3157,-186.7538,-186.7538,406.0447,398.9521,-128.9264,-132.8332,2.4998,2.4626,5.9516,6.0736,263.0457,262.2028
5.0440,-0.0065,-0.0065,1198.6189,1180.4330,79.4672,91.0561,1909.9094,1903.1124,-182.6893,-186.1120,406.0447,398.9521,-127.6241,-128.9264,2.4998,2.4533,5.9516,6.0736,261.5706,262.9403
5.0480,-0.0004,-0.0004,1193.6591,1180.4330,105.9562,71.1893,1896.3157,1923.5031,-184.8285,-180.3362,405.1581,398.9521,-127.6241,-126.3218,2.4998,2.4533,5.9516,6.0736,261.5706,261.8340
5.0520,-0.0004,-0.0004,1180.4330,1173.8198,107.6118,72.8449,1886.1205,1906.5110,-187.1817,-187.3956,402.4984,398.0656,-130.8798,-126.3218,2.4905,2.4440,5.9272,6.0736,262.7822,261.1492
5.0560,-0.0004,-0.0004,1183.7394,1167.2068,91.0561,97.6784,1899.7141,1896.3157,-183.7589,-189.1070,402.4984,397.1790,-128.2752,-126.3218,2.4812,2.4440,5.9516,6.0980,263.2037,261.9921
5.0600,-0.0004,-0.0004,1190.3525,1163.9003,69.5338,92.7117,1909.9094,1899.7141,-183.5450,-189.1070,402.4984,397.1790,-125.0195,-128.2752,2.4719,2.4533,5.9516,6.0980,261.8340,262.8876
5.0640,-0.0004,-0.0004,1183.7394,1168.8601,89.4006,91.0561,1896.3157,1909.9094,-188.0374,-184.1868,400.7253,396.2925,-128.2752,-124.3684,2.4719,2.4440,5.9516,6.0980,261.4653,262.2028
5.0680,0.0057,-0.0004,1173.8198,1162.2469,104.3007,79.4672,1886.1205,1906.5110,-189.5348,-184.4007,398.0656,394.5194,-128.9264,-125.6706,2.4719,2.4347,5.9760,6.0980,262.5189,260.9912
5.0720,-0.0004,-0.0004,1172.1665,1158.9406,86.0894,92.7117,1892.9174,1903.1124,-188.6791,-186.7538,398.9521,394.5194,-128.2752,-125.6706,2.4626,2.4254,5.9516,6.0736,263.2037,261.8340
5.0760,0.0057,0.0057,1183.7394,1153.9806,59.6004,94.3673,1906.5110,1896.3157,-184.1868,-187.8234,398.9521,392.7462,-123.7172,-128.9264,2.4626,2.4254,5.9516,6.0736,262.0447,262.7296
5.0800,-0.0004,-0.0004,1173.8198,1153.9806,76.1560,79.4672,1899.7141,1909.9094,-184.8285,-182.9032,397.1790,392.7462,-127.6241,-123.7172,2.4626,2.4254,5.9516,6.0980,261.2019,262.3081
5.0840,-0.0004,-0.0004,1157.2872,1153.9806,96.0228,87.7450,1889.5188,1909.9094,-187.1817,-184.8285,396.2925,390.9731,-132.1821,-123.7172,2.4533,2.4069,5.9516,6.0736,262.2028,261.2019
5.0880,-0.0004,-0.0004,1160.5936,1147.3677,114.2340,114.2340,1896.3157,1899.7141,-187.8234,-188.0374,396.2925,390.0866,-128.2752,-124.3684,2.4533,2.4162,5.9516,6.0736,263.0983,261.5180
5.0920,-0.0004,-0.0004,1165.5535,1140.7545,74.5005,120.8563,1906.5110,1899.7141,-184.6146,-187.1817,395.4059,389.2000,-125.6706,-124.3684,2.4440,2.4162,5.9516,6.0736,262.4135,262.7296
5.0960,-0.0004,-0.0004,1162.2469,1149.0208,77.8116,112.5785,1899.7141,1906.5110,-185.6842,-186.5399,395.4059,388.3134,-123.7172,-123.0661,2.4533,2.4069,5.9516,6.0736,261.1492,262.4662
5.1000,-0.0004,-0.0004,1153.9806,1144.0610,104.3007,81.1227,1886.1205,1913.3077,-188.2513,-184.6146,392.7462,387.4269,-127.6241,-121.7638,2.4533,2.4069,5.9272,6.0980,261.9921,261.3599
5.1040,0.0057,-0.0004,1152.3274,1137.4480,100.9895,107.6118,1892.9174,1899.7141,-186.3260,-188.6791,393.6328,386.5403,-126.9729,-122.4149,2.4440,2.3976,5.9516,6.0736,263.1510,261.2546
5.1080,-0.0004,-0.0004,1150.6741,1129.1816,94.3673,91.0561,1899.7141,1896.3157,-186.9678,-188.6791,392.7462,386.5403,-126.3218,-125.0195,2.4347,2.4069,5.9272,6.0736,262.7296,262.6242
5.1120,-0.0004,-0.0004,1152.3274,1132.4882,87.7450,89.4006,1899.7141,1909.9094,-186.7538,-186.3260,391.8597,385.6538,-124.3684,-123.7172,2.4347,2.3976,5.9516,6.0736,261.4653,262.6242
5.1160,-0.0004,-0.0065,1142.4078,1134.1414,112.5785,76.1560,1889.5188,1920.1046,-188.8931,-183.1172,390.0866,385.6538,-127.6241,-121.1126,2.4254,2.3976,5.9760,6.0736,261.6233,261.3599
5.1200,-0.0004,-0.0004,1142.4078,1120.9153,105.9562,86.0894,1889.5188,1903.1124,-190.1766,-191.0323,388.3134,382.9940,-126.3218,-123.7172,2.4254,2.3976,5.9516,6.0980,263.0983,261.0439
5.1240,-0.0004,-0.0004,1139.1012,1117.6088,100.9895,112.5785,1899.7141,1892.9174,-188.0374,-192.5297,387.4269,382.9940,-125.6706,-126.3218,2.4254,2.3883,5.9272,6.0736,262.8349,262.4662
5.1280,-0.0004,-0.0004,1137.4480,1122.5686,99.3340,86.0894,1903.1124,1903.1124,-187.1817,-187.8234,388.3134,382.1075,-124.3684,-123.0661,2.4162,2.3790,5.9516,6.0736,261.6760,262.7822
5.1320,-0.0065,0.0057,1132.4882,1124.2218,102.6451,69.5338,1896.3157,1916.7062,-190.1766,-183.5450,386.5403,382.1075,-125.6706,-120.4615,2.4254,2.3790,5.9516,6.0736,261.5706,261.6233
5.1360,-0.0004,-0.0004,1127.5283,1114.3022,97.6784,105.9562,1889.5188,1903.1124,-191.0323,-188.6791,383.8806,379.4478,-127.6241,-122.4149,2.4254,2.3883,5.9760,6.0980,262.8876,260.9912
5.1400,-0.0004,-0.0004,1127.5283,1104.3826,92.7117,100.9895,1899.7141,1896.3157,-189.5348,-190.8183,384.7672,377.6747,-125.6706,-126.3218,2.4162,2.3697,5.9516,6.0736,262.9930,262.2028
5.1440,0.0057,-0.0004,1129.1816,1110.9957,64.5671,94.3673,1906.5110,1903.1124,-185.8981,-188.4652,384.7672,376.7881,-122.4149,-121.1126,2.4162,2.3790,5.9516,6.0736,261.7287,262.6769
5.1480,-0.0004,-0.0004,1122.5686,1109.3424,92.7117,86.0894,1896.3157,1909.9094,-189.1070,-186.7538,382.1075,377.6747,-123.7172,-120.4615,2.4069,2.3697,5.9516,6.0980,261.5180,261.8340
5.1520,-0.0004,-0.0004,1110.9957,1107.6892,110.9229,99.3340,1889.5188,1903.1124,-191.8880,-189.3209,380.3344,375.9016,-127.6241,-118.5081,2.4069,2.3697,5.9516,6.0492,262.6769,261.1492
5.1560,0.0057,-0.0004,1114.3022,1096.1163,97.6784,115.8896,1896.3157,1896.3157,-188.8931,-191.8880,381.2209,375.0150,-123.7172,-124.3684,2.3883,2.3604,5.9516,6.0736,263.0983,262.0974
5.1600,0.0057,-0.0004,1120.9153,1099.4229,91.0561,114.2340,1906.5110,1906.5110,-186.1120,-187.1817,381.2209,374.1285,-119.8103,-121.7638,2.3883,2.3604,5.9516,6.0492,261.9394,262.7822
5.1640,-0.0004,-0.0004,1110.9957,1101.0760,110.9229,107.6118,1896.3157,1909.9094,-190.6044,-188.8931,378.5613,375.0150,-123.7172,-119.1592,2.3976,2.3511,5.9760,6.0736,261.0966,262.0974
5.1680,-0.0004,-0.0004,1102.7294,1092.8097,119.2007,97.6784,1886.1205,1903.1124,-191.4601,-189.9626,377.6747,373.2419,-124.3684,-121.7638,2.3883,2.3511,5.9760,6.0736,262.3608,260.9912
5.1720,-0.0004,-0.0004,1109.3424,1084.5435,107.6118,124.1674,1896.3157,1896.3157,-189.7487,-192.7436,376.7881,371.4688,-120.4615,-123.0661,2.3790,2.3418,5.9760,6.0736,263.2563,261.6760
5.1760,-0.0004,-0.0004,1107.6892,1089.5032,87.7450,110.9229,1906.5110,1899.7141,-186.9678,-191.0323,376.7881,370.5822,-120.4615,-119.1592,2.3883,2.3511,5.9516,6.0736,261.9921,262.8876
5.1800,-0.0004,-0.0004,1101.0760,1092.8097,100.9895,84.4339,1899.7141,1913.3077,-190.8183,-187.8234,375.0150,370.5822,-121.1126,-117.8569,2.3790,2.3325,5.9516,6.0736,261.3073,262.3081
5.1840,-0.0004,-0.0004,1092.8097,1086.1968,127.4786,71.1893,1892.9174,1909.9094,-192.1019,-188.2513,375.0150,369.6957,-123.7172,-119.1592,2.3697,2.3325,5.9516,6.0736,262.5189,261.0966
5.1880,-0.0004,-0.0004,1099.4229,1081.2368,110.9229,109.2673,1899.7141,1899.7141,-190.3905,-191.2462,374.1285,369.6957,-121.1126,-119.1592,2.3697,2.3325,5.9760,6.0492,263.2037,261.5180
5.1920,-0.0004,-0.0004,1097.7695,1076.2771,96.0228,105.9562,1909.9094,1899.7141,-186.5399,-190.6044,371.4688,368.8091,-118.5081,-119.8103,2.3697,2.3325,5.9516,6.0736,262.4662,262.7296
5.1960,-0.0004,-0.0004,1094.4630,1084.5435,100.9895,91.0561,1899.7141,1909.9094,-190.8183,-189.1070,371.4688,367.9225,-119.1592,-116.5546,2.3604,2.3232,5.9272,6.0736,261.3599,262.6242
5.2000,0.0057,-0.0004,1087.8500,1079.5836,117.5452,64.5671,1889.5188,1916.7062,-195.0968,-186.1120,371.4688,366.1494,-119.8103,-116.5546,2.3697,2.3232,5.9516,6.0736,262.1501,261.1492
5.2040,-0.0004,-0.0004,1084.5435,1068.0107,112.5785,112.5785,1892.9174,1899.7141,-192.3158,-192.5297,371.4688,366.1494,-121.1126,-117.8569,2.3604,2.3046,5.9760,6.0736,263.1510,261.2019
5.2080,-0.0004,-0.0004,1086.1968,1061.3977,86.0894,107.6118,1903.1124,1896.3157,-189.7487,-193.5993,370.5822,365.2629,-118.5081,-121.7638,2.3418,2.3046,5.9272,6.0736,262.7296,262.6242
5.2120,-0.0004,0.0057,1091.1565,1071.3173,89.4006,104.3007,1903.1124,1903.1124,-188.6791,-192.9576,367.9225,364.3763,-116.5546,-113.9501,2.3511,2.3046,5.9516,6.0736,261.4653,262.7296
5.2160,0.0057,-0.0004,1082.8901,1071.3173,97.6784,99.3340,1892.9174,1916.7062,-193.3854,-186.9678,367.9225,364.3763,-119.1592,-113.9501,2.3511,2.2954,5.9516,6.0736,261.6233,261.4126
5.2200,-0.0004,-0.0004,1074.6238,1066.3575,105.9562,112.5785,1892.9174,1906.5110,-192.5297,-191.4601,367.9225,362.6032,-120.4615,-113.9501,2.3418,2.3046,5.9516,6.0736,263.0983,261.0966
5.2240,0.0057,-0.0004,1082.8901,1058.0911,104.3007,120.8563,1903.1124,1896.3157,-190.8183,-193.1715,367.0360,360.8301,-115.2523,-117.2058,2.3325,2.2954,5.9516,6.0736,262.6769,262.3608
5.2280,-0.0004,-0.0065,1079.5836,1059.7444,104.3007,94.3673,1906.5110,1903.1124,-188.2513,-193.8132,366.1494,361.7166,-115.9035,-114.6012,2.3418,2.2954,5.9516,6.0736,261.5180,262.7822
5.2320,-0.0004,-0.0004,1074.6238,1061.3977,110.9229,81.1227,1896.3157,1916.7062,-191.4601,-187.6095,365.2629,360.8301,-115.2523,-112.6478,2.3325,2.2861,5.9516,6.0980,261.8340,261.5180
5.2360,0.0057,-0.0004,1068.0107,1053.1313,120.8563,94.3673,1889.5188,1903.1124,-194.0272,-191.0323,363.4897,359.0570,-117.2058,-114.6012,2.3232,2.2861,5.9272,6.0736,262.9930,260.9385
5.2400,-0.0004,0.0057,1068.0107,1044.8650,99.3340,129.1341,1903.1124,1899.7141,-190.3905,-191.8880,364.3763,357.2838,-115.2523,-115.9035,2.3325,2.2861,5.9516,6.0492,262.9930,262.1501
5.2440,-0.0004,-0.0004,1064.7042,1043.2118,79.4672,109.2673,1906.5110,1903.1124,-188.0374,-192.9576,364.3763,357.2838,-113.2989,-115.9035,2.3232,2.2861,5.9516,6.0736,261.8340,263.0457
5.2480,-0.0004,-0.0004,1061.3977,1053.1313,117.5452,89.4006,1899.7141,1909.9094,-191.4601,-190.1766,362.6032,355.5107,-115.9035,-110.6943,2.3232,2.2768,5.9516,6.0736,261.4653,261.8867
5.2520,-0.0004,-0.0004,1063.0509,1046.5183,119.2007,110.9229,1889.5188,1903.1124,-195.0968,-192.5297,359.9435,355.5107,-113.9501,-113.2989,2.3139,2.2675,5.9516,6.0980,262.8876,261.0439
5.2560,-0.0004,-0.0004,1049.8248,1036.5986,96.0228,129.1341,1899.7141,1896.3157,-192.9576,-194.8829,360.8301,354.6242,-116.5546,-116.5546,2.3139,2.2675,5.9516,6.0736,263.2563,262.0447
5.2600,-0.0004,-0.0004,1053.1313,1038.2520,99.3340,105.9562,1906.5110,1903.1124,-190.3905,-193.5993,359.9435,353.7376,-112.6478,-113.9501,2.2954,2.2675,5.9760,6.0736,261.9394,262.9930
5.2640,-0.0004,-0.0004,1051.4780,1039.9052,125.8230,84.4339,1903.1124,1909.9094,-191.4601,-190.3905,359.0570,353.7376,-114.6012,-111.9966,2.3046,2.2582,5.9516,6.0736,261.2546,261.9921
5.2680,-0.0004,-0.0004,1038.2520,1036.5986,130.7897,109.2673,1892.9174,1906.5110,-194.6689,-191.0323,356.3972,351.9644,-116.5546,-111.9966,2.3046,2.2582,5.9760,6.0736,262.7296,261.0439
5.2720,0.0057,-0.0004,1041.5585,1025.0258,114.2340,125.8230,1899.7141,1899.7141,-191.4601,-193.8132,356.3972,350.1913,-113.9501,-116.5546,2.3046,2.2582,5.9516,6.0736,263.3090,261.7814
5.2760,-0.0004,-0.0004,1049.8248,1028.3323,86.0894,107.6118,1906.5110,1903.1124,-192.9576,-193.1715,355.5107,350.1913,-111.9966,-113.2989,2.2954,2.2582,5.9516,6.0736,262.1501,262.9403
5.2800,-0.0004,0.0057,1038.2520,1034.9454,102.6451,92.7117,1899.7141,1916.7062,-192.7436,-188.2513,354.6242,350.1913,-113.9501,-109.3921,2.2954,2.2582,5.9760,6.0980,261.3599,262.3081
5.2840,-0.0004,-0.0004,1029.9856,1028.3323,110.9229,99.3340,1892.9174,1909.9094,-194.8829,-190.8183,353.7376,350.1913,-115.9035,-111.9966,2.2954,2.2489,5.9516,6.0736,262.1501,260.9912
5.2880,-0.0004,-0.0004,1029.9856,1018.4127,100.9895,120.8563,1899.7141,1896.3157,-193.3854,-195.9525,352.8510,348.4182,-115.9035,-113.2989,2.2954,2.2489,5.9516,6.0736,263.3090,261.5180
5.2920,-0.0004,-0.0004,1029.9856,1015.1062,79.4672,114.2340,1906.5110,1896.3157,-190.8183,-195.5246,352.8510,346.6451,-113.9501,-113.9501,2.2675,2.2396,5.9516,6.0736,262.2555,262.6769
5.2960,-0.0004,-0.0004,1028.3323,1021.7192,99.3340,100.9895,1903.1124,1909.9094,-192.1019,-193.8132,351.0779,347.5316,-112.6478,-110.0432,2.2768,2.2396,5.9516,6.0736,261.2546,262.5715
5.3000,-0.0004,-0.0004,1021.7192,1021.7192,125.8230,105.9562,1896.3157,1916.7062,-194.4550,-189.7487,350.1913,346.6451,-115.2523,-108.7409,2.2768,2.2303,5.9516,6.0736,262.0974,261.4126
5.3040,-0.0004,-0.0004,1020.0660,1010.1464,107.6118,127.4786,1899.7141,1899.7141,-193.8132,-194.6689,349.3048,343.9854,-113.9501,-111.9966,2.2675,2.2303,5.9516,6.0736,263.1510,261.3599
5.3080,0.0057,-0.0004,1025.0258,1000.2267,94.3673,129.1341,1906.5110,1886.1205,-190.8183,-196.5942,349.3048,343.0988,-111.9966,-115.2523,2.2675,2.2210,5.9516,6.0980,262.3608,262.4662
5.3120,-0.0004,-0.0004,1021.7192,1011.7996,92.7117,120.8563,1906.5110,1906.5110,-193.3854,-192.3158,348.4182,343.0988,-111.3455,-107.4386,2.2675,2.2210,5.9516,6.0736,261.3073,262.6769
5.3160,-0.0004,-0.0004,1011.7996,1011.7996,112.5785,114.2340,1896.3157,1916.7062,-194.4550,-188.4652,346.6451,343.0988,-113.2989,-107.4386,2.2582,2.2117,5.9516,6.0736,261.7814,261.3073
5.3200,-0.0004,-0.0004,1013.4529,1001.8801,122.5119,115.8896,1899.7141,1903.1124,-194.0272,-193.5993,344.8720,341.3257,-111.9966,-110.0432,2.2582,2.2210,5.9760,6.0736,262.9403,261.0439
5.3240,-0.0004,-0.0004,1015.1062,988.6539,102.6451,137.4120,1906.5110,1889.5188,-192.5297,-195.9525,343.9854,339.5526,-110.0432,-113.2989,2.2582,2.2117,5.9516,6.0492,262.8876,262.5189
5.3280,-0.0004,0.0057,1010.1464,995.2670,89.4006,115.8896,1906.5110,1903.1124,-192.5297,-192.9576,343.9854,339.5526,-109.3921,-109.3921,2.2582,2.2024,5.9760,6.0736,261.4653,262.6769
5.3320,-0.0004,-0.0004,1001.8801,995.2670,120.8563,109.2673,1892.9174,1913.3077,-196.3803,-190.6044,343.0988,339.5526,-112.6478,-107.4386,2.2396,2.2024,5.9516,6.0736,261.7287,261.5706
5.3360,-0.0004,-0.0004,1001.8801,995.2670,140.7231,99.3340,1889.5188,1906.5110,-195.3107,-195.0968,341.3257,339.5526,-111.9966,-107.4386,2.2489,2.2024,5.9516,6.0492,263.0457,261.1492
5.3400,-0.0004,-0.0004,1005.1866,983.6941,105.9562,110.9229,1906.5110,1899.7141,-193.8132,-195.3107,340.4392,336.8929,-108.7409,-110.6943,2.2396,2.1931,5.9760,6.0492,263.0457,262.2028
5.3440,-0.0004,-0.0004,998.5735,982.0408,114.2340,105.9562,1909.9094,1906.5110,-191.2462,-193.3854,340.4392,336.8929,-108.0898,-111.3455,2.2303,2.1931,5.9516,6.0736,261.6760,263.0457
5.3480,-0.0004,-0.0004,995.2670,985.3474,105.9562,84.4339,1899.7141,1913.3077,-194.2411,-191.2462,339.5526,336.0064,-110.0432,-106.1363,2.2303,2.2024,5.9516,6.0980,261.6233,261.8867
5.3520,-0.0004,-0.0004,988.6539,980.3875,124.1674,94.3673,1886.1205,1903.1124,-198.3056,-194.8829,338.6660,335.1198,-110.6943,-107.4386,2.2210,2.2024,5.9760,6.0736,262.8349,260.9385
5.3560,-0.0004,-0.0004,990.3072,972.1212,99.3340,119.2007,1903.1124,1896.3157,-194.2411,-195.3107,337.7795,333.3467,-108.7409,-109.3921,2.2210,2.1838,5.9760,6.0980,263.2037,261.6760
5.3600,-0.0004,-0.0004,998.5735,977.0811,77.8116,100.9895,1913.3077,1896.3157,-192.7436,-196.5942,337.7795,333.3467,-105.4852,-107.4386,2.2117,2.1745,5.9760,6.0736,261.7287,262.8349
5.3640,-0.0004,-0.0004,985.3474,977.0811,104.3007,92.7117,1899.7141,1906.5110,-194.6689,-193.3854,335.1198,333.3467,-110.0432,-105.4852,2.2117,2.1745,5.9516,6.0736,261.3599,261.8867
5.3680,-0.0004,-0.0004,973.7745,973.7745,112.5785,112.5785,1886.1205,1899.7141,-198.7335,-195.0968,335.1198,330.6870,-111.3455,-105.4852,2.2117,2.1745,5.9760,6.0736,262.5715,260.8331
5.3720,-0.0004,-0.0004,977.0811,967.1614,110.9229,120.8563,1896.3157,1889.5188,-194.6689,-197.0221,335.1198,329.8005,-109.3921,-105.4852,2.2117,2.1745,5.9760,6.0736,263.2037,261.8340
5.3760,0.0057,-0.0004,982.0408,965.5082,91.0561,120.8563,1909.9094,1892.9174,-193.3854,-195.9525,333.3467,328.9139,-108.7409,-106.1363,2.2024,2.1653,5.9760,6.0492,261.9921,262.6769
5.3800,0.0057,-0.0004,973.7745,972.1212,110.9229,100.9895,1899.7141,1909.9094,-197.0221,-192.1019,332.4601,328.0273,-108.7409,-103.5318,2.2024,2.1653,5.9516,6.0736,261.3073,262.3081
5.3840,-0.0004,-0.0004,967.1614,972.1212,129.1341,94.3673,1886.1205,1909.9094,-198.3056,-192.5297,331.5736,327.1408,-110.0432,-101.5783,2.2024,2.1560,5.9516,6.0736,262.4135,260.9385
5.3880,-0.0004,-0.0004,968.8147,962.2017,109.2673,120.8563,1896.3157,1892.9174,-196.8082,-197.4499,331.5736,327.1408,-107.4386,-104.1829,2.2024,2.1560,5.9760,6.0736,263.3617,261.5180
5.3920,-0.0004,-0.0004,970.4680,950.6288,99.3340,117.5452,1903.1124,1889.5188,-193.8132,-197.6638,330.6870,325.3676,-105.4852,-106.1363,2.1931,2.1560,5.9516,6.0736,262.4135,262.7296
5.3960,-0.0004,-0.0004,970.4680,958.8951,119.2007,109.2673,1892.9174,1906.5110,-196.1664,-193.5993,328.9139,325.3676,-105.4852,-101.5783,2.1838,2.1467,5.9516,6.0492,261.2546,262.4662
5.4000,-0.0004,-0.0004,958.8951,962.2017,129.1341,109.2673,1886.1205,1909.9094,-198.9474,-192.1019,327.1408,325.3676,-107.4386,-101.5783,2.1838,2.1560,5.9760,6.0736,262.1501,261.3073
5.4040,-0.0004,-0.0004,960.5484,950.6288,109.2673,129.1341,1896.3157,1896.3157,-196.8082,-198.5195,326.2542,323.5945,-106.7875,-103.5318,2.1838,2.1467,5.9760,6.0736,263.2037,261.2019
5.4080,-0.0004,-0.0004,962.2017,942.3624,115.8896,137.4120,1906.5110,1892.9174,-194.4550,-198.0917,325.3676,321.8214,-104.8341,-106.1363,2.1838,2.1467,5.9760,6.0736,262.4662,262.5189
5.4120,-0.0004,-0.0004,960.5484,947.3222,94.3673,89.4006,1906.5110,1903.1124,-194.8829,-195.7386,326.2542,320.9348,-103.5318,-101.5783,2.1838,2.1374,5.9516,6.0980,261.4126,262.7296
5.4160,0.0057,-0.0004,952.2820,950.6288,134.1008,72.8449,1892.9174,1920.1046,-195.9525,-189.3209,324.4811,321.8214,-106.1363,-101.5783,2.1745,2.1281,5.9760,6.0736,261.6233,261.4126
5.4200,0.0057,-0.0065,950.6288,940.7092,130.7897,99.3340,1889.5188,1896.3157,-198.0917,-198.5195,323.5945,320.0483,-105.4852,-104.1829,2.1745,2.1281,5.9760,6.0492,262.9403,261.2546
5.4240,-0.0004,-0.0004,950.6288,934.0961,129.1341,99.3340,1903.1124,1889.5188,-194.4550,-199.5891,323.5945,320.9348,-103.5318,-104.8341,2.1653,2.1188,5.9516,6.0492,262.7296,262.3608
5.4280,-0.0004,-0.0004,957.2418,935.7493,100.9895,105.9562,1903.1124,1899.7141,-194.8829,-196.8082,324.4811,319.1617,-99.6249,-104.1829,2.1653,2.1188,5.9760,6.0736,261.5180,262.8349
5.4320,-0.0004,-0.0004,942.3624,939.0558,104.3007,94.3673,1892.9174,1909.9094,-196.5942,-193.8132,321.8214,318.2752,-104.1829,-100.2761,2.1560,2.1188,5.9272,6.0736,261.6760,261.5180
5.4360,0.0057,-0.0004,935.7493,934.0961,107.6118,107.6118,1889.5188,1903.1124,-198.5195,-197.2360,320.9348,317.3886,-105.4852,-100.9272,2.1560,2.1188,5.9760,6.0736,263.0983,260.9912
5.4400,-0.0004,-0.0004,939.0558,924.1765,97.6784,127.4786,1896.3157,1889.5188,-197.0221,-199.8031,320.0483,315.6155,-106.7875,-104.8341,2.1560,2.1095,5.9760,6.0980,262.8349,262.1501
5.4440,0.0057,-0.0004,945.6689,929.1363,99.3340,107.6118,1906.5110,1899.7141,-194.4550,-198.3056,319.1617,315.6155,-100.9272,-100.9272,2.1467,2.1095,6.0004,6.0980,261.7814,262.7296
5.4480,-0.0004,-0.0004,939.0558,932.4429,120.8563,100.9895,1896.3157,1909.9094,-200.4448,-194.2411,317.3886,313.8424,-102.2295,-97.6715,2.1374,2.1002,5.9760,6.0980,261.4126,261.6760
5.4520,-0.0065,-0.0004,927.4830,920.8700,134.1008,115.8896,1886.1205,1903.1124,-200.2309,-198.7335,317.3886,312.9558,-102.8806,-100.9272,2.1281,2.1095,5.9516,6.0736,262.7296,261.0966
5.4560,-0.0004,-0.0004,927.4830,914.2569,115.8896,129.1341,1892.9174,1892.9174,-198.7335,-199.5891,317.3886,313.8424,-103.5318,-102.2295,2.1374,2.0909,6.0004,6.0736,262.9403,261.9921
5.4600,-0.0004,-0.0004,937.4026,917.5634,94.3673,135.7564,1906.5110,1892.9174,-194.4550,-199.3752,315.6155,313.8424,-98.9738,-102.2295,2.1188,2.1002,5.9760,6.0736,261.6760,262.8876
5.4640,-0.0004,-0.0065,924.1765,917.5634,120.8563,94.3673,1899.7141,1909.9094,-197.4499,-194.6689,312.9558,312.0692,-101.5783,-98.3226,2.1281,2.0909,5.9516,6.0736,261.1492,261.9394
5.4680,-0.0004,-0.0004,915.9101,914.2569,140.7231,109.2673,1889.5188,1906.5110,-199.5891,-196.3803,313.8424,312.0692,-104.8341,-98.3226,2.1281,2.0909,5.9760,6.0736,262.6769,260.9912
5.4720,-0.0004,-0.0004,920.8700,907.6438,124.1674,127.4786,1896.3157,1892.9174,-198.9474,-199.5891,313.8424,311.1827,-100.2761,-98.9738,2.1188,2.0816,5.9760,6.0736,263.2037,261.6233
5.4760,-0.0004,-0.0004,919.2167,901.0308,100.9895,117.5452,1909.9094,1892.9174,-193.8132,-201.7283,312.0692,310.2961,-100.2761,-98.9738,2.1095,2.0816,5.9760,6.0736,262.0447,262.9403
5.4800,-0.0004,-0.0004,917.5634,907.6438,134.1008,120.8563,1899.7141,1906.5110,-197.2360,-195.7386,312.0692,309.4096,-100.2761,-95.7180,2.1188,2.0723,5.9760,6.0736,261.2019,262.2555
5.4840,-0.0004,-0.0004,912.6036,904.3372,129.1341,129.1341,1892.9174,1906.5110,-199.5891,-195.9525,312.0692,308.5230,-100.2761,-97.0203,2.1095,2.0816,5.9516,6.0980,262.2028,261.2019
5.4880,-0.0004,-0.0004,909.2971,896.0709,137.4120,105.9562,1896.3157,1892.9174,-198.7335,-198.9474,312.0692,307.6364,-100.2761,-99.6249,2.1095,2.0816,5.9516,6.0736,263.2037,261.5180
